CID,superclass,predicted_class
100499639,Organic acids and derivatives,0
100507408,Organic acids and derivatives,0
100520344,Organic acids and derivatives,0
100406125,Organic acids and derivatives,0
18044668,Organic acids and derivatives,0
59974048,Organic acids and derivatives,0
90477669,Organic acids and derivatives,0
81062283,Organic acids and derivatives,0
62014578,Organic acids and derivatives,0
18493622,Organic acids and derivatives,0
18495941,Organic acids and derivatives,0
19943304,Organic acids and derivatives,0
10349779,Organic acids and derivatives,0
19943453,Organic acids and derivatives,0
20045126,Organic acids and derivatives,0
20051652,Organic acids and derivatives,0
45980338,Organic acids and derivatives,0
45979382,Organic acids and derivatives,0
71958679,Organic acids and derivatives,0
98409107,Organic acids and derivatives,-1
93132756,Organic acids and derivatives,0
93130835,Organic acids and derivatives,0
90654366,Organic acids and derivatives,0
25256878,Organic acids and derivatives,0
59900275,Organic acids and derivatives,0
9181781,Organic acids and derivatives,0
109018882,Organic acids and derivatives,0
104680935,Organic acids and derivatives,0
91701178,Organic acids and derivatives,0
4959161,Organic acids and derivatives,0
22337936,Organic acids and derivatives,0
71092432,Organic acids and derivatives,-1
88087704,Organic acids and derivatives,0
71092596,Organic acids and derivatives,-1
66657514,Organic acids and derivatives,0
67312373,Organic acids and derivatives,0
69615086,Organic acids and derivatives,0
71410045,Organic acids and derivatives,0
49865075,Organic acids and derivatives,-1
58939011,Organic acids and derivatives,0
70343417,Organic acids and derivatives,0
66678419,Organic acids and derivatives,0
49822009,Organic acids and derivatives,-1
9596549,Organic acids and derivatives,0
11845105,Organic acids and derivatives,0
9985145,Organic acids and derivatives,0
10440550,Organic acids and derivatives,0
59013147,Organic acids and derivatives,0
58667944,Organic acids and derivatives,-1
63125561,Organic acids and derivatives,0
64903673,Organic acids and derivatives,-1
90137357,Organic acids and derivatives,0
57686063,Organic acids and derivatives,0
53663619,Organic acids and derivatives,0
87660973,Organic acids and derivatives,0
92217484,Organic acids and derivatives,0
19660123,Organic acids and derivatives,0
59115850,Organic acids and derivatives,-1
90051901,Organic acids and derivatives,0
59056925,Organic acids and derivatives,0
1152395,Organic acids and derivatives,0
98101025,Organic acids and derivatives,0
43820620,Organic acids and derivatives,0
3198241,Organic acids and derivatives,0
4612742,Organic acids and derivatives,0
45484061,Organic acids and derivatives,-1
102451378,Organic acids and derivatives,-1
93203152,Organic acids and derivatives,11
24777059,Organic acids and derivatives,0
89173786,Organic acids and derivatives,0
15975289,Organic acids and derivatives,-1
44301324,Organic acids and derivatives,0
88410402,Organic acids and derivatives,0
44133486,Organic acids and derivatives,0
87661769,Organic acids and derivatives,0
102017559,Organic acids and derivatives,-1
53354469,Organic acids and derivatives,0
11050071,Organic acids and derivatives,0
23583757,Organic acids and derivatives,0
11411451,Organic acids and derivatives,66
58192073,Organic acids and derivatives,47
58994060,Organic acids and derivatives,66
11308961,Organic acids and derivatives,66
11411431,Organic acids and derivatives,66
11354505,Organic acids and derivatives,66
89437588,Organic acids and derivatives,0
87878037,Organic acids and derivatives,0
100608213,Organic acids and derivatives,0
100519934,Organic acids and derivatives,0
100515017,Organic acids and derivatives,0
100635429,Organic acids and derivatives,0
100102069,Organic acids and derivatives,0
53324941,Organic acids and derivatives,-1
72887149,Organic acids and derivatives,0
1746901,Organic acids and derivatives,-1
11083544,Organic acids and derivatives,0
73775154,Organic acids and derivatives,0
4112182,Organic acids and derivatives,-1
44004944,Organic acids and derivatives,-1
59449989,Organic acids and derivatives,-1
53829290,Organic acids and derivatives,0
89656380,Organic acids and derivatives,-1
73950380,Organic acids and derivatives,-1
113139206,Organic acids and derivatives,0
24595699,Organic acids and derivatives,0
73917317,Organic acids and derivatives,0
10174298,Organic acids and derivatives,0
63698899,Organic acids and derivatives,0
82459857,Organic acids and derivatives,0
80619529,Organic acids and derivatives,-1
62013297,Organic acids and derivatives,0
81944909,Organic acids and derivatives,0
81080640,Organic acids and derivatives,0
53380942,Organic acids and derivatives,-1
18239740,Organic acids and derivatives,0
20012062,Organic acids and derivatives,0
18493318,Organic acids and derivatives,0
18250872,Organic acids and derivatives,0
19946409,Organic acids and derivatives,0
20015930,Organic acids and derivatives,0
10349702,Organic acids and derivatives,0
103727176,Organic acids and derivatives,-1
59008879,Organic acids and derivatives,0
59981587,Organic acids and derivatives,0
79038875,Organic acids and derivatives,0
83537164,Organic acids and derivatives,0
20977934,Organic acids and derivatives,0
100593825,Organic acids and derivatives,0
100256283,Organic acids and derivatives,0
25053222,Organic acids and derivatives,0
62935348,Organic acids and derivatives,0
6934233,Organic acids and derivatives,-1
64008060,Organic acids and derivatives,0
77400429,Organic acids and derivatives,0
87307443,Organic acids and derivatives,0
67106418,Organic acids and derivatives,0
24384014,Organic acids and derivatives,0
97238720,Organic acids and derivatives,-1
27773555,Organic acids and derivatives,0
91725018,Organic acids and derivatives,0
112662947,Organic acids and derivatives,0
57580141,Organic acids and derivatives,0
92373550,Organic acids and derivatives,0
15941289,Organic acids and derivatives,0
100057044,Organic acids and derivatives,0
46169786,Organic acids and derivatives,-1
65858012,Organic acids and derivatives,-1
22194667,Organic acids and derivatives,-1
64823601,Organic acids and derivatives,0
109001071,Organic acids and derivatives,0
111261403,Organic acids and derivatives,0
111544911,Organic acids and derivatives,0
66527515,Organic acids and derivatives,0
110370736,Organic acids and derivatives,0
79832895,Organic acids and derivatives,0
58419546,Organic acids and derivatives,43
71075487,Organic acids and derivatives,0
60840890,Organic acids and derivatives,0
80800422,Organic acids and derivatives,0
97180694,Organic acids and derivatives,-1
70362077,Organic acids and derivatives,-1
24547515,Organic acids and derivatives,-1
126249614,Organic acids and derivatives,38
88115820,Organic acids and derivatives,0
21939101,Organic acids and derivatives,-1
102340343,Organic acids and derivatives,-1
18377833,Organic acids and derivatives,0
89063522,Organic acids and derivatives,-1
58828170,Organic acids and derivatives,0
87826878,Organic acids and derivatives,-1
62082682,Organic acids and derivatives,-1
62932639,Organic acids and derivatives,0
22855891,Organic acids and derivatives,-1
59365806,Organic acids and derivatives,-1
90743020,Organic acids and derivatives,0
12336817,Organic acids and derivatives,0
104797565,Organic acids and derivatives,0
6930247,Organic acids and derivatives,-1
56544126,Organic acids and derivatives,0
112402619,Organic acids and derivatives,0
97942467,Organic acids and derivatives,0
100311281,Organic acids and derivatives,0
100145120,Organic acids and derivatives,0
100494285,Organic acids and derivatives,0
89275781,Organic acids and derivatives,0
100736068,Organic acids and derivatives,0
100483461,Organic acids and derivatives,0
100456848,Organic acids and derivatives,0
100231918,Organic acids and derivatives,0
57179878,Organic acids and derivatives,0
57828753,Organic acids and derivatives,0
89983170,Organic acids and derivatives,-1
90122723,Organic acids and derivatives,0
81985758,Organic acids and derivatives,0
107221352,Organic acids and derivatives,0
65362380,Organic acids and derivatives,-1
81490327,Organic acids and derivatives,0
79271270,Organic acids and derivatives,-1
25167406,Organic acids and derivatives,0
88255443,Organic acids and derivatives,0
88253536,Organic acids and derivatives,0
3759168,Organic acids and derivatives,-1
3653452,Organic acids and derivatives,-1
23879071,Organic acids and derivatives,0
9514878,Organic acids and derivatives,-1
67462445,Organic acids and derivatives,0
3205183,Organic acids and derivatives,0
7676835,Organic acids and derivatives,0
100152646,Organic acids and derivatives,0
8132207,Organic acids and derivatives,0
6681112,Organic acids and derivatives,68
6685611,Organic acids and derivatives,0
6683255,Organic acids and derivatives,68
100444407,Organic acids and derivatives,0
100503348,Organic acids and derivatives,0
100550079,Organic acids and derivatives,0
45823770,Organic acids and derivatives,-1
56289689,Organic acids and derivatives,0
88242941,Organic acids and derivatives,-1
19022422,Organic acids and derivatives,-1
88770569,Organic acids and derivatives,-1
103159261,Organic acids and derivatives,0
100544495,Organic acids and derivatives,0
100499825,Organic acids and derivatives,0
100572117,Organic acids and derivatives,0
100642591,Organic acids and derivatives,0
100480552,Organic acids and derivatives,0
100596010,Organic acids and derivatives,0
53046628,Organic acids and derivatives,-1
44498719,Organic acids and derivatives,53
70009449,Organic acids and derivatives,0
59111324,Organic acids and derivatives,0
53967642,Organic acids and derivatives,0
10347085,Organic acids and derivatives,-1
4434514,Organic acids and derivatives,0
90121322,Organic acids and derivatives,0
66871670,Organic acids and derivatives,0
57603405,Organic acids and derivatives,0
88954995,Organic acids and derivatives,-1
58128099,Organic acids and derivatives,-1
45380178,Organic acids and derivatives,-1
11614865,Organic acids and derivatives,-1
89079391,Organic acids and derivatives,-1
89921657,Organic acids and derivatives,-1
80316732,Organic acids and derivatives,0
92304774,Organic acids and derivatives,-1
110384628,Organic acids and derivatives,-1
59867807,Organic acids and derivatives,0
26346162,Organic acids and derivatives,-1
87415878,Organic acids and derivatives,0
110568363,Organic acids and derivatives,-1
79676229,Organic acids and derivatives,-1
63918824,Organic acids and derivatives,0
114991989,Organic acids and derivatives,-1
93171523,Organic acids and derivatives,0
46341972,Organic acids and derivatives,-1
109123689,Organic acids and derivatives,-1
55407640,Organic acids and derivatives,-1
97141144,Organic acids and derivatives,-1
79880961,Organic acids and derivatives,-1
90603323,Organic acids and derivatives,-1
60839574,Organic acids and derivatives,0
80558493,Organic acids and derivatives,0
63892310,Organic acids and derivatives,0
5850942,Organic acids and derivatives,-1
83502293,Organic acids and derivatives,0
56880086,Organic acids and derivatives,0
3888401,Organic acids and derivatives,-1
114617191,Organic acids and derivatives,0
105532034,Organic acids and derivatives,0
67727874,Organic acids and derivatives,-1
100259756,Organic acids and derivatives,0
100568539,Organic acids and derivatives,0
98183040,Organic acids and derivatives,0
88733244,Organic acids and derivatives,0
21909751,Organic acids and derivatives,0
21337046,Organic acids and derivatives,0
