CID,superclass,predicted_class
50861225,Organoheterocyclic compounds,-1
49964668,Organoheterocyclic compounds,-1
9933935,Organoheterocyclic compounds,-1
23430739,Organoheterocyclic compounds,-1
4615500,Organoheterocyclic compounds,-1
69938799,Organoheterocyclic compounds,-1
11656097,Organoheterocyclic compounds,-1
28360411,Organoheterocyclic compounds,-1
71569924,Organoheterocyclic compounds,-1
135523845,Organoheterocyclic compounds,-1
59257966,Organoheterocyclic compounds,-1
55771493,Organoheterocyclic compounds,-1
4222957,Organoheterocyclic compounds,-1
9913662,Organoheterocyclic compounds,-1
58680306,Organoheterocyclic compounds,-1
59806901,Organoheterocyclic compounds,-1
89708363,Organoheterocyclic compounds,-1
65677433,Organoheterocyclic compounds,-1
103295171,Organoheterocyclic compounds,-1
46832320,Organoheterocyclic compounds,-1
103108819,Organoheterocyclic compounds,-1
88807066,Organoheterocyclic compounds,-1
4205690,Organoheterocyclic compounds,-1
3285385,Organoheterocyclic compounds,-1
58607986,Organoheterocyclic compounds,-1
25141786,Organoheterocyclic compounds,-1
5054718,Organoheterocyclic compounds,-1
65036101,Organoheterocyclic compounds,-1
86802942,Organoheterocyclic compounds,-1
2934565,Organoheterocyclic compounds,-1
22058749,Organoheterocyclic compounds,-1
69547759,Organoheterocyclic compounds,-1
78104965,Organoheterocyclic compounds,-1
58744549,Organoheterocyclic compounds,-1
59924358,Organoheterocyclic compounds,-1
102155640,Organoheterocyclic compounds,-1
105893977,Organoheterocyclic compounds,-1
91552389,Organoheterocyclic compounds,-1
97700148,Organoheterocyclic compounds,-1
23575388,Organoheterocyclic compounds,-1
3530828,Organoheterocyclic compounds,-1
89592125,Organoheterocyclic compounds,-1
49925905,Organoheterocyclic compounds,-1
44534005,Organoheterocyclic compounds,-1
55883318,Organoheterocyclic compounds,-1
91535812,Organoheterocyclic compounds,-1
72841410,Organoheterocyclic compounds,-1
40883309,Organoheterocyclic compounds,-1
91670607,Organoheterocyclic compounds,-1
100163241,Organoheterocyclic compounds,-1
102261352,Organoheterocyclic compounds,-1
57745967,Organoheterocyclic compounds,-1
10629538,Organoheterocyclic compounds,-1
58132232,Organoheterocyclic compounds,-1
51686562,Organoheterocyclic compounds,-1
66872093,Organoheterocyclic compounds,-1
500878,Organoheterocyclic compounds,-1
73947580,Organoheterocyclic compounds,-1
81106486,Organoheterocyclic compounds,-1
44502035,Organoheterocyclic compounds,-1
108676240,Organoheterocyclic compounds,-1
108717722,Organoheterocyclic compounds,-1
6231102,Organoheterocyclic compounds,-1
108724034,Organoheterocyclic compounds,-1
108695074,Organoheterocyclic compounds,-1
108699454,Organoheterocyclic compounds,-1
4365529,Organoheterocyclic compounds,-1
72319443,Organoheterocyclic compounds,-1
60585248,Organoheterocyclic compounds,-1
83289921,Organoheterocyclic compounds,-1
69324332,Organoheterocyclic compounds,-1
6638300,Organoheterocyclic compounds,-1
4444382,Organoheterocyclic compounds,-1
11714480,Organoheterocyclic compounds,-1
28946466,Organoheterocyclic compounds,-1
66149999,Organoheterocyclic compounds,-1
58185464,Organoheterocyclic compounds,-1
6650500,Organoheterocyclic compounds,-1
88854547,Organoheterocyclic compounds,-1
87913347,Organoheterocyclic compounds,-1
69514865,Organoheterocyclic compounds,-1
58690524,Organoheterocyclic compounds,-1
58321041,Organoheterocyclic compounds,-1
22562767,Organoheterocyclic compounds,-1
59877796,Organoheterocyclic compounds,-1
12293672,Organoheterocyclic compounds,-1
45077640,Organoheterocyclic compounds,-1
6934072,Organoheterocyclic compounds,-1
23244580,Organoheterocyclic compounds,-1
82119640,Organoheterocyclic compounds,-1
136019865,Organoheterocyclic compounds,-1
95219242,Organoheterocyclic compounds,-1
58222998,Organoheterocyclic compounds,-1
11664552,Organoheterocyclic compounds,-1
430947,Organoheterocyclic compounds,-1
55796180,Organoheterocyclic compounds,-1
59972761,Organoheterocyclic compounds,-1
89138046,Organoheterocyclic compounds,-1
10150845,Organoheterocyclic compounds,-1
8627137,Organoheterocyclic compounds,-1
136694522,Organoheterocyclic compounds,-1
59872299,Organoheterocyclic compounds,-1
50831151,Organoheterocyclic compounds,-1
53377240,Organoheterocyclic compounds,-1
72018545,Organoheterocyclic compounds,-1
136289141,Organoheterocyclic compounds,-1
90336639,Organoheterocyclic compounds,3
110346237,Organoheterocyclic compounds,-1
12098187,Organoheterocyclic compounds,-1
136403534,Organoheterocyclic compounds,-1
109634315,Organoheterocyclic compounds,-1
6543263,Organoheterocyclic compounds,-1
5086229,Organoheterocyclic compounds,-1
50874761,Organoheterocyclic compounds,-1
24412929,Organoheterocyclic compounds,-1
90442826,Organoheterocyclic compounds,-1
22845887,Organoheterocyclic compounds,-1
88789549,Organoheterocyclic compounds,-1
97990449,Organoheterocyclic compounds,-1
4698814,Organoheterocyclic compounds,-1
6295356,Organoheterocyclic compounds,-1
4477336,Organoheterocyclic compounds,-1
102289754,Organoheterocyclic compounds,-1
111984055,Organoheterocyclic compounds,-1
112257361,Organoheterocyclic compounds,-1
24774090,Organoheterocyclic compounds,-1
103300877,Organoheterocyclic compounds,-1
99129852,Organoheterocyclic compounds,-1
87795474,Organoheterocyclic compounds,-1
4448803,Organoheterocyclic compounds,-1
58551599,Organoheterocyclic compounds,-1
88859136,Organoheterocyclic compounds,-1
100419393,Organoheterocyclic compounds,-1
100141293,Organoheterocyclic compounds,-1
100430088,Organoheterocyclic compounds,-1
24210339,Organoheterocyclic compounds,-1
3392547,Organoheterocyclic compounds,-1
5100055,Organoheterocyclic compounds,-1
667186,Organoheterocyclic compounds,-1
100486170,Organoheterocyclic compounds,-1
69213084,Organoheterocyclic compounds,-1
19252796,Organoheterocyclic compounds,-1
19253247,Organoheterocyclic compounds,-1
101567327,Organoheterocyclic compounds,-1
58970960,Organoheterocyclic compounds,-1
53800244,Organoheterocyclic compounds,-1
101246452,Organoheterocyclic compounds,-1
72944636,Organoheterocyclic compounds,-1
73297081,Organoheterocyclic compounds,-1
80861209,Organoheterocyclic compounds,-1
7202795,Organoheterocyclic compounds,-1
2436528,Organoheterocyclic compounds,-1
3758720,Organoheterocyclic compounds,-1
4897617,Organoheterocyclic compounds,-1
491497,Organoheterocyclic compounds,-1
53070087,Organoheterocyclic compounds,-1
59914664,Organoheterocyclic compounds,-1
88431222,Organoheterocyclic compounds,-1
88659496,Organoheterocyclic compounds,-1
9829138,Organoheterocyclic compounds,-1
88372556,Organoheterocyclic compounds,-1
99654417,Organoheterocyclic compounds,-1
88493114,Organoheterocyclic compounds,-1
3585861,Organoheterocyclic compounds,-1
131737882,Organoheterocyclic compounds,-1
45661796,Organoheterocyclic compounds,-1
490397,Organoheterocyclic compounds,-1
3716967,Organoheterocyclic compounds,-1
58722728,Organoheterocyclic compounds,-1
66632355,Organoheterocyclic compounds,-1
6629295,Organoheterocyclic compounds,-1
3489029,Organoheterocyclic compounds,-1
6627413,Organoheterocyclic compounds,-1
3939420,Organoheterocyclic compounds,-1
58779487,Organoheterocyclic compounds,-1
136689928,Organoheterocyclic compounds,-1
58266738,Organoheterocyclic compounds,-1
10279214,Organoheterocyclic compounds,-1
91300134,Organoheterocyclic compounds,-1
59334213,Organoheterocyclic compounds,-1
87846954,Organoheterocyclic compounds,-1
86297905,Organoheterocyclic compounds,-1
49672315,Organoheterocyclic compounds,-1
69654938,Organoheterocyclic compounds,-1
23587613,Organoheterocyclic compounds,-1
108646285,Organoheterocyclic compounds,-1
58365248,Organoheterocyclic compounds,-1
63770053,Organoheterocyclic compounds,-1
62263909,Organoheterocyclic compounds,-1
105887203,Organoheterocyclic compounds,-1
109344459,Organoheterocyclic compounds,-1
100128915,Organoheterocyclic compounds,-1
89673190,Organoheterocyclic compounds,3
2861032,Organoheterocyclic compounds,-1
24030133,Organoheterocyclic compounds,-1
47044765,Organoheterocyclic compounds,-1
98048111,Organoheterocyclic compounds,-1
109215592,Organoheterocyclic compounds,-1
10387158,Organoheterocyclic compounds,-1
25176067,Organoheterocyclic compounds,-1
71197536,Organoheterocyclic compounds,-1
88970385,Organoheterocyclic compounds,-1
51048925,Organoheterocyclic compounds,-1
83441673,Organoheterocyclic compounds,-1
83506740,Organoheterocyclic compounds,-1
41145306,Organoheterocyclic compounds,-1
101170697,Organoheterocyclic compounds,-1
101231519,Organoheterocyclic compounds,-1
59650468,Organoheterocyclic compounds,-1
66954192,Organoheterocyclic compounds,-1
87126286,Organoheterocyclic compounds,-1
112774710,Organoheterocyclic compounds,-1
58861965,Organoheterocyclic compounds,-1
56210244,Organoheterocyclic compounds,-1
53261560,Organoheterocyclic compounds,-1
18855777,Organoheterocyclic compounds,-1
43858760,Organoheterocyclic compounds,-1
4705740,Organoheterocyclic compounds,-1
90794405,Organoheterocyclic compounds,-1
108654179,Organoheterocyclic compounds,-1
108631440,Organoheterocyclic compounds,-1
5888090,Organoheterocyclic compounds,-1
108583152,Organoheterocyclic compounds,-1
40146354,Organoheterocyclic compounds,-1
58970450,Organoheterocyclic compounds,-1
23914032,Organoheterocyclic compounds,-1
24165227,Organoheterocyclic compounds,-1
83144625,Organoheterocyclic compounds,-1
46666259,Organoheterocyclic compounds,-1
62469173,Organoheterocyclic compounds,-1
59833287,Organoheterocyclic compounds,-1
83684318,Organoheterocyclic compounds,-1
4628801,Organoheterocyclic compounds,-1
98128201,Organoheterocyclic compounds,-1
3583025,Organoheterocyclic compounds,-1
3345937,Organoheterocyclic compounds,-1
90371944,Organoheterocyclic compounds,-1
89582904,Organoheterocyclic compounds,-1
82065921,Organoheterocyclic compounds,-1
44289431,Organoheterocyclic compounds,-1
58682842,Organoheterocyclic compounds,-1
91001899,Organoheterocyclic compounds,-1
1659138,Organoheterocyclic compounds,-1
111851120,Organoheterocyclic compounds,-1
109795038,Organoheterocyclic compounds,-1
112073830,Organoheterocyclic compounds,-1
109809788,Organoheterocyclic compounds,-1
109841232,Organoheterocyclic compounds,-1
135978049,Organoheterocyclic compounds,-1
89692653,Organoheterocyclic compounds,-1
3317496,Organoheterocyclic compounds,-1
99679116,Organoheterocyclic compounds,-1
86631024,Organoheterocyclic compounds,-1
4708387,Organoheterocyclic compounds,-1
7905412,Organoheterocyclic compounds,-1
88316030,Organoheterocyclic compounds,-1
69839639,Organoheterocyclic compounds,-1
90295065,Organoheterocyclic compounds,-1
89000651,Organoheterocyclic compounds,-1
67058473,Organoheterocyclic compounds,-1
87555249,Organoheterocyclic compounds,-1
52096184,Organoheterocyclic compounds,-1
2041933,Organoheterocyclic compounds,-1
102082592,Organoheterocyclic compounds,-1
135623793,Organoheterocyclic compounds,-1
103028694,Organoheterocyclic compounds,-1
136098068,Organoheterocyclic compounds,-1
1809085,Organoheterocyclic compounds,-1
59669932,Organoheterocyclic compounds,-1
72201335,Organoheterocyclic compounds,-1
57686086,Organoheterocyclic compounds,-1
72186142,Organoheterocyclic compounds,-1
18867558,Organoheterocyclic compounds,-1
89857992,Organoheterocyclic compounds,-1
90930322,Organoheterocyclic compounds,-1
58034424,Organoheterocyclic compounds,-1
19393193,Organoheterocyclic compounds,-1
21066643,Organoheterocyclic compounds,-1
3123037,Organoheterocyclic compounds,-1
88870702,Organoheterocyclic compounds,-1
76900576,Organoheterocyclic compounds,-1
25264025,Organoheterocyclic compounds,-1
59080157,Organoheterocyclic compounds,-1
76330190,Organoheterocyclic compounds,-1
23742415,Organoheterocyclic compounds,-1
71060856,Organoheterocyclic compounds,-1
89308594,Organoheterocyclic compounds,3
90918748,Organoheterocyclic compounds,-1
42802148,Organoheterocyclic compounds,-1
72140382,Organoheterocyclic compounds,-1
21517813,Organoheterocyclic compounds,-1
43882977,Organoheterocyclic compounds,-1
87624155,Organoheterocyclic compounds,-1
70088681,Organoheterocyclic compounds,-1
87082901,Organoheterocyclic compounds,-1
90082355,Organoheterocyclic compounds,-1
109074250,Organoheterocyclic compounds,-1
69799189,Organoheterocyclic compounds,-1
66546313,Organoheterocyclic compounds,-1
76308345,Organoheterocyclic compounds,-1
22563039,Organoheterocyclic compounds,-1
55862127,Organoheterocyclic compounds,-1
21345306,Organoheterocyclic compounds,-1
66476712,Organoheterocyclic compounds,-1
44622529,Organoheterocyclic compounds,-1
45193889,Organoheterocyclic compounds,-1
90974508,Organoheterocyclic compounds,-1
1525910,Organoheterocyclic compounds,-1
108697208,Organoheterocyclic compounds,-1
91325151,Organoheterocyclic compounds,-1
89622184,Organoheterocyclic compounds,-1
23373746,Organoheterocyclic compounds,-1
44321466,Organoheterocyclic compounds,-1
58064343,Organoheterocyclic compounds,-1
59695111,Organoheterocyclic compounds,-1
4049888,Organoheterocyclic compounds,-1
22193430,Organoheterocyclic compounds,-1
108296040,Organoheterocyclic compounds,-1
103419881,Organoheterocyclic compounds,-1
56911808,Organoheterocyclic compounds,-1
67363469,Organoheterocyclic compounds,-1
11726106,Organoheterocyclic compounds,-1
95822434,Organoheterocyclic compounds,-1
89224259,Organoheterocyclic compounds,-1
91006454,Organoheterocyclic compounds,-1
4645970,Organoheterocyclic compounds,-1
4559035,Organoheterocyclic compounds,-1
3348224,Organoheterocyclic compounds,-1
71130865,Organoheterocyclic compounds,-1
59586339,Organoheterocyclic compounds,-1
57802810,Organoheterocyclic compounds,-1
11814478,Organoheterocyclic compounds,3
57664902,Organoheterocyclic compounds,-1
71050238,Organoheterocyclic compounds,-1
51722921,Organoheterocyclic compounds,-1
4652868,Organoheterocyclic compounds,-1
9227965,Organoheterocyclic compounds,-1
17003093,Organoheterocyclic compounds,-1
67125927,Organoheterocyclic compounds,-1
61434858,Organoheterocyclic compounds,-1
72372957,Organoheterocyclic compounds,-1
91369051,Organoheterocyclic compounds,-1
82236329,Organoheterocyclic compounds,-1
23818127,Organoheterocyclic compounds,-1
24123539,Organoheterocyclic compounds,-1
101881547,Organoheterocyclic compounds,-1
102053177,Organoheterocyclic compounds,-1
111579454,Organoheterocyclic compounds,-1
70913727,Organoheterocyclic compounds,-1
82011376,Organoheterocyclic compounds,-1
107866922,Organoheterocyclic compounds,-1
103356316,Organoheterocyclic compounds,-1
106717403,Organoheterocyclic compounds,-1
99826713,Organoheterocyclic compounds,-1
104064372,Organoheterocyclic compounds,-1
10581276,Organoheterocyclic compounds,-1
71220673,Organoheterocyclic compounds,-1
85049932,Organoheterocyclic compounds,-1
9087521,Organoheterocyclic compounds,-1
4367931,Organoheterocyclic compounds,-1
9059975,Organoheterocyclic compounds,-1
21381103,Organoheterocyclic compounds,-1
50875861,Organoheterocyclic compounds,-1
90628349,Organoheterocyclic compounds,-1
66604240,Organoheterocyclic compounds,-1
46190483,Organoheterocyclic compounds,-1
91024838,Organoheterocyclic compounds,-1
24030215,Organoheterocyclic compounds,-1
13202183,Organoheterocyclic compounds,-1
5301344,Organoheterocyclic compounds,-1
25045429,Organoheterocyclic compounds,-1
26315092,Organoheterocyclic compounds,-1
67171168,Organoheterocyclic compounds,-1
62719290,Organoheterocyclic compounds,-1
10971889,Organoheterocyclic compounds,-1
10723504,Organoheterocyclic compounds,-1
42929613,Organoheterocyclic compounds,-1
10601973,Organoheterocyclic compounds,-1
3402035,Organoheterocyclic compounds,-1
135562443,Organoheterocyclic compounds,-1
6305240,Organoheterocyclic compounds,-1
5775296,Organoheterocyclic compounds,-1
108631624,Organoheterocyclic compounds,-1
4636084,Organoheterocyclic compounds,-1
49770126,Organoheterocyclic compounds,-1
19478024,Organoheterocyclic compounds,-1
5495901,Organoheterocyclic compounds,-1
94080128,Organoheterocyclic compounds,-1
3170304,Organoheterocyclic compounds,-1
111740096,Organoheterocyclic compounds,-1
109801258,Organoheterocyclic compounds,-1
59106038,Organoheterocyclic compounds,-1
106337023,Organoheterocyclic compounds,-1
28036904,Organoheterocyclic compounds,-1
44552315,Organoheterocyclic compounds,-1
109324717,Organoheterocyclic compounds,-1
10220622,Organoheterocyclic compounds,-1
79868807,Organoheterocyclic compounds,-1
44442475,Organoheterocyclic compounds,-1
76819386,Organoheterocyclic compounds,-1
